city,hightest_tem,lowest_tem,weather,date,wind_direction,wind_level,weekday
成都,28,18,阴,2015-05-28,南风,小于3级,星期四
成都,30,21,多云,2015-05-27,南风,小于3级,星期三
成都,28,22,阴,2015-05-26,南风,小于3级,星期二
成都,28,21,多云,2015-05-25,南风,小于3级,星期一
成都,29,19,多云,2015-05-24,南风,小于3级,星期天
成都,28,18,多云,2015-05-23,南风,小于3级,星期六
成都,21,16,雨,2015-05-22,南风,小于3级,星期五
成都,27,18,雨,2015-05-21,南风,小于3级,星期四
成都,32,18,雨,2015-05-20,南风,小于3级,星期三
成都,32,23,多云,2015-05-19,南风,小于3级,星期二
成都,31,22,多云,2015-05-18,南风,小于3级,星期一
成都,28,19,多云,2015-05-17,南风,小于3级,星期天
成都,31,18,雨,2015-05-16,南风,小于3级,星期六
成都,29,19,雨,2015-05-15,南风,小于3级,星期五
成都,33,19,雨,2015-05-14,南风,小于3级,星期四
成都,30,18,多云,2015-05-13,南风,小于3级,星期三
成都,29,16,多云,2015-05-12,南风,小于3级,星期二
成都,29,15,多云,2015-05-11,南风,小于3级,星期一
成都,30,17,多云,2015-05-10,南风,小于3级,星期天
成都,32,18,多云,2015-05-09,南风,小于3级,星期六
成都,30,17,多云,2015-05-08,南风,小于3级,星期五
成都,30,18,雨,2015-05-07,南风,小于3级,星期四
成都,28,16,多云,2015-05-06,微风,小于3级,星期三
成都,25,15,雨,2015-05-05,微风,小于3级,星期二
成都,25,18,雨,2015-05-04,微风,小于3级,星期一
成都,27,17,多云,2015-05-03,南风,小于3级,星期天
成都,30,16,多云,2015-05-02,南风,小于3级,星期六
成都,26,18,雨,2015-05-01,微风,小于3级,星期五
成都,29,19,雨,2015-04-30,南风,小于3级,星期四
成都,31,16,多云,2015-04-29,南风,小于3级,星期三
成都,30,18,多云,2015-04-28,南风,小于3级,星期二
成都,30,16,多云,2015-04-27,南风,小于3级,星期一
成都,27,16,多云,2015-04-26,南风,小于3级,星期天
成都,26,14,多云,2015-04-25,南风,小于3级,星期六
成都,24,13,雨,2015-04-24,南风,小于3级,星期五
成都,19,13,雨,2015-04-23,微风,小于3级,星期四
成都,21,15,雨,2015-04-22,微风,小于3级,星期三
成都,20,15,雨,2015-04-21,微风,小于3级,星期二
成都,25,13,多云,2015-04-20,南风,小于3级,星期一
成都,24,16,雨,2015-04-19,微风,小于3级,星期天
成都,25,17,雨,2015-04-18,北风,3-4级,星期六
成都,28,16,多云,2015-04-17,南风,小于3级,星期五
成都,28,14,多云,2015-04-16,南风,小于3级,星期四
成都,28,12,多云,2015-04-15,南风,小于3级,星期三
成都,23,13,多云,2015-04-14,南风,小于3级,星期二
成都,25,12,多云,2015-04-13,南风,小于3级,星期一
成都,27,11,晴,2015-04-12,南风,小于3级,星期天
成都,23,11,多云,2015-04-11,微风,小于3级,星期六
成都,17,10,雨,2015-04-10,微风,小于3级,星期五
成都,18,9,雨,2015-04-09,微风,小于3级,星期四
成都,17,10,雨,2015-04-08,微风,小于3级,星期三
成都,17,11,雨,2015-04-07,微风,小于3级,星期二
成都,16,12,雨,2015-04-06,微风,小于3级,星期一
成都,21,16,雨,2015-04-05,北风,小于3级,星期天
成都,26,17,雨,2015-04-04,南风,小于3级,星期六
成都,27,18,多云,2015-04-03,南风,小于3级,星期五
成都,30,18,雨,2015-04-02,微风,小于3级,星期四
成都,26,18,雨,2015-04-01,微风,小于3级,星期三
成都,26,17,多云,2015-03-31,南风,小于3级,星期二
成都,25,14,多云,2015-03-30,南风,小于3级,星期一
成都,24,14,多云,2015-03-29,南风,小于3级,星期天
成都,22,15,阴,2015-03-28,微风,小于3级,星期六
成都,20,15,雨,2015-03-27,微风,小于3级,星期五
成都,22,15,多云,2015-03-26,南风,小于3级,星期四
成都,21,13,多云,2015-03-25,南风,小于3级,星期三
成都,19,13,雨,2015-03-24,微风,小于3级,星期二
成都,23,12,多云,2015-03-23,微风,小于3级,星期一
成都,22,12,多云,2015-03-22,南风,小于3级,星期天
成都,22,9,多云,2015-03-21,南风,小于3级,星期六
成都,20,12,雨,2015-03-20,微风,小于3级,星期五
成都,18,13,雨,2015-03-19,微风,小于3级,星期四
成都,20,14,雨,2015-03-18,南风,小于3级,星期三
成都,20,15,阴,2015-03-17,南风,小于3级,星期二
成都,21,12,多云,2015-03-16,南风,小于3级,星期一
成都,20,11,多云,2015-03-15,南风,小于3级,星期天
成都,19,8,多云,2015-03-14,南风,小于3级,星期六
成都,20,8,多云,2015-03-13,南风,小于3级,星期五
成都,20,8,多云,2015-03-12,南风,小于3级,星期四
成都,16,8,雨,2015-03-11,微风,小于3级,星期三
成都,15,8,雨,2015-03-10,微风,小于3级,星期二
成都,20,7,晴,2015-03-09,南风,小于3级,星期一
成都,17,7,多云,2015-03-08,南风,小于3级,星期天
成都,14,6,多云,2015-03-07,南风,小于3级,星期六
成都,12,3,阴,2015-03-06,南风,小于3级,星期五
成都,10,4,雨,2015-03-05,微风,小于3级,星期四
成都,10,6,雨,2015-03-04,微风,小于3级,星期三
成都,12,5,阴,2015-03-03,微风,小于3级,星期二
成都,13,4,多云,2015-03-02,南风,小于3级,星期一
成都,14,2,多云,2015-03-01,南风,小于3级,星期天
成都,12,8,雨,2015-02-28,微风,小于3级,星期六
成都,13,8,雨,2015-02-27,微风,小于3级,星期五
成都,15,9,多云,2015-02-26,南风,小于3级,星期四
成都,16,6,多云,2015-02-25,南风,小于3级,星期三
成都,17,8,多云,2015-02-24,南风,小于3级,星期二
成都,14,8,多云,2015-02-23,南风,小于3级,星期一
成都,16,10,多云,2015-02-22,南风,小于3级,星期天
成都,16,11,多云,2015-02-21,南风,小于3级,星期六
成都,17,10,多云,2015-02-20,微风,小于3级,星期五
成都,14,10,雨,2015-02-19,南风,小于3级,星期四
成都,17,10,阴,2015-02-18,南风,小于3级,星期三
成都,19,4,多云,2015-02-17,南风,小于3级,星期二
成都,19,5,多云,2015-02-16,南风,小于3级,星期一
成都,17,5,多云,2015-02-15,南风,小于3级,星期天
成都,14,6,阴,2015-02-14,南风,小于3级,星期六
成都,14,6,阴,2015-02-13,南风,小于3级,星期五
成都,17,1,多云,2015-02-12,南风,小于3级,星期四
成都,16,2,多云,2015-02-11,南风,小于3级,星期三
成都,11,4,阴,2015-02-10,南风,小于3级,星期二
成都,11,4,阴,2015-02-09,南风,小于3级,星期一
成都,11,0,多云,2015-02-08,南风,小于3级,星期天
成都,13,4,多云,2015-02-07,南风,小于3级,星期六
成都,11,2,多云,2015-02-06,南风,小于3级,星期五
成都,11,2,多云,2015-02-05,南风,小于3级,星期四
成都,11,2,多云,2015-02-04,微风,小于3级,星期三
成都,10,2,多云,2015-02-03,微风,小于3级,星期二
成都,10,2,阴,2015-02-02,微风,小于3级,星期一
成都,5,2,阴,2015-02-01,微风,小于3级,星期天
成都,7,2,雨,2015-01-31,微风,小于3级,星期六
成都,6,3,雨,2015-01-30,微风,小于3级,星期五
成都,7,3,雨,2015-01-29,微风,小于3级,星期四
成都,8,6,雨,2015-01-28,微风,小于3级,星期三
成都,13,9,阴,2015-01-27,南风,小于3级,星期二
成都,14,8,多云,2015-01-26,南风,小于3级,星期一
成都,14,6,多云,2015-01-25,南风,小于3级,星期天
成都,13,6,阴,2015-01-24,南风,小于3级,星期六
成都,13,3,多云,2015-01-23,南风,小于3级,星期五
成都,14,3,多云,2015-01-22,南风,小于3级,星期四
成都,15,2,多云,2015-01-21,南风,小于3级,星期三
成都,14,3,多云,2015-01-20,南风,小于3级,星期二
成都,11,4,多云,2015-01-19,微风,小于3级,星期一
成都,11,5,雨,2015-01-18,微风,小于3级,星期天
成都,11,6,雨,2015-01-17,南风,小于3级,星期六
成都,11,4,阴,2015-01-16,南风,小于3级,星期五
成都,11,5,阴,2015-01-15,微风,小于3级,星期四
成都,10,5,阴,2015-01-14,微风,小于3级,星期三
成都,11,2,多云,2015-01-13,微风,小于3级,星期二
成都,13,3,多云,2015-01-12,微风,小于3级,星期一
成都,11,4,多云,2015-01-11,微风,小于3级,星期天
成都,12,2,多云,2015-01-10,微风,小于3级,星期六
成都,12,2,多云,2015-01-09,南风,小于3级,星期五
成都,11,5,雨,2015-01-08,微风,小于3级,星期四
成都,9,3,多云,2015-01-07,微风,小于3级,星期三
成都,11,2,多云,2015-01-06,微风,小于3级,星期二
成都,9,5,雨,2015-01-05,微风,小于3级,星期一
成都,9,1,阴,2015-01-04,南风,小于3级,星期天
成都,11,3,多云,2015-01-03,南风,小于3级,星期六
成都,10,5,阴,2015-01-02,南风,小于3级,星期五
成都,12,4,多云,2015-01-01,南风,小于3级,星期四
成都,12,2,多云,2014-12-31,南风,小于3级,星期三
成都,14,3,多云,2014-12-30,微风,小于3级,星期二
成都,13,0,多云,2014-12-29,南风,小于3级,星期一
成都,12,1,多云,2014-12-28,微风,小于3级,星期天
成都,11,4,雨,2014-12-27,微风,小于3级,星期六
成都,9,4,雨,2014-12-26,微风,小于3级,星期五
成都,11,4,阴,2014-12-25,南风,小于3级,星期四
成都,11,2,多云,2014-12-24,南风,小于3级,星期三
成都,11,-1,多云,2014-12-23,南风,小于3级,星期二
成都,12,-2,多云,2014-12-22,微风,小于3级,星期一
成都,10,0,多云,2014-12-21,微风,小于3级,星期天
成都,10,1,多云,2014-12-20,南风,小于3级,星期六
成都,11,-1,多云,2014-12-19,南风,小于3级,星期五
成都,11,2,多云,2014-12-18,南风,小于3级,星期四
成都,11,1,多云,2014-12-17,南风,小于3级,星期三
成都,10,3,多云,2014-12-16,北风,小于3级,星期二
成都,10,5,多云,2014-12-15,微风,小于3级,星期一
成都,10,3,多云,2014-12-14,微风,小于3级,星期天
成都,10,1,多云,2014-12-13,南风,小于3级,星期六
成都,11,1,多云,2014-12-12,南风,小于3级,星期五
成都,8,3,雨,2014-12-11,微风,小于3级,星期四
成都,8,4,雨,2014-12-10,微风,小于3级,星期三
成都,8,6,雨,2014-12-09,微风,小于3级,星期二
成都,13,4,多云,2014-12-08,微风,小于3级,星期一
成都,13,6,多云,2014-12-07,微风,小于3级,星期天
成都,11,8,雨,2014-12-06,微风,小于3级,星期六
成都,13,7,多云,2014-12-05,微风,小于3级,星期五
成都,13,4,多云,2014-12-04,微风,小于3级,星期四
成都,13,9,雨,2014-12-03,微风,小于3级,星期三
成都,13,7,阴,2014-12-02,微风,小于3级,星期二
成都,12,8,阴,2014-12-01,南风,小于3级,星期一
成都,13,10,阴,2014-11-30,南风,小于3级,星期天
成都,15,10,阴,2014-11-29,南风,小于3级,星期六
成都,15,9,阴,2014-11-28,南风,小于3级,星期五
成都,17,8,雨,2014-11-27,微风,小于3级,星期四
成都,14,10,多云,2014-11-26,微风,小于3级,星期三
成都,15,8,多云,2014-11-25,微风,小于3级,星期二
成都,15,9,雨,2014-11-24,微风,小于3级,星期一
成都,14,9,雨,2014-11-23,微风,小于3级,星期天
成都,15,11,雨,2014-11-22,微风,小于3级,星期六
成都,14,8,阴,2014-11-21,微风,小于3级,星期五
成都,15,8,多云,2014-11-20,南风,小于3级,星期四
成都,16,8,多云,2014-11-19,南风,小于3级,星期三
成都,16,10,雨,2014-11-18,微风,小于3级,星期二
成都,12,10,雨,2014-11-17,微风,小于3级,星期一
成都,14,9,阴,2014-11-16,微风,小于3级,星期天
成都,16,10,多云,2014-11-15,微风,小于3级,星期六
成都,16,7,多云,2014-11-14,微风,小于3级,星期五
成都,17,9,阴,2014-11-13,微风,小于3级,星期四
成都,17,10,多云,2014-11-12,南风,小于3级,星期三
成都,16,10,雨,2014-11-11,微风,小于3级,星期二
成都,15,10,雨,2014-11-10,微风,小于3级,星期一
成都,15,10,雨,2014-11-09,微风,小于3级,星期天
成都,15,10,雨,2014-11-08,微风,小于3级,星期六
成都,18,12,雨,2014-11-07,微风,小于3级,星期五
成都,18,12,多云,2014-11-06,南风,小于3级,星期四
成都,19,9,多云,2014-11-05,南风,小于3级,星期三
成都,17,9,多云,2014-11-04,南风,小于3级,星期二
成都,18,7,多云,2014-11-03,南风,小于3级,星期一
成都,16,12,雨,2014-11-02,微风,小于3级,星期天
成都,17,13,雨,2014-11-01,微风,小于3级,星期六
成都,18,14,雨,2014-10-31,微风,小于3级,星期五
成都,20,15,雨,2014-10-30,南风,小于3级,星期四
成都,20,15,阴,2014-10-29,微风,小于3级,星期三
成都,21,15,雨,2014-10-28,微风,小于3级,星期二
成都,18,16,雨,2014-10-27,南风,小于3级,星期一
成都,24,14,多云,2014-10-26,南风,小于3级,星期天
成都,24,14,多云,2014-10-25,南风,小于3级,星期六
成都,25,13,多云,2014-10-24,南风,小于3级,星期五
成都,23,15,雨,2014-10-23,南风,小于3级,星期四
成都,23,16,多云,2014-10-22,南风,小于3级,星期三
成都,25,15,多云,2014-10-21,南风,小于3级,星期二
成都,25,15,雨,2014-10-20,微风,小于3级,星期一
成都,21,14,雨,2014-10-19,微风,小于3级,星期天
成都,21,15,雨,2014-10-18,微风,小于3级,星期六
成都,18,14,雨,2014-10-17,微风,小于3级,星期五
成都,17,13,雨,2014-10-16,南风,小于3级,星期四
成都,18,14,多云,2014-10-15,南风,小于3级,星期三
成都,21,11,多云,2014-10-14,南风,小于3级,星期二
成都,19,13,阴,2014-10-13,南风,小于3级,星期一
成都,16,14,雨,2014-10-12,微风,小于3级,星期天
成都,20,16,雨,2014-10-11,北风,3-4级,星期六
成都,23,17,雨,2014-10-10,微风,小于3级,星期五
成都,25,19,雨,2014-10-09,微风,小于3级,星期四
成都,26,18,阴,2014-10-08,南风,小于3级,星期三
成都,26,17,多云,2014-10-07,南风,小于3级,星期二
成都,26,15,多云,2014-10-06,南风,小于3级,星期一
成都,29,16,多云,2014-10-05,南风,小于3级,星期天
成都,28,19,雨,2014-10-04,微风,小于3级,星期六
成都,28,19,多云,2014-10-03,南风,小于3级,星期五
成都,29,18,多云,2014-10-02,南风,小于3级,星期四
成都,26,19,雨,2014-10-01,微风,小于3级,星期三
成都,27,19,多云,2014-09-30,南风,小于3级,星期二
成都,29,19,多云,2014-09-29,南风,小于3级,星期一
成都,26,19,雨,2014-09-28,微风,小于3级,星期天
成都,24,19,雨,2014-09-27,微风,小于3级,星期六
成都,24,18,雨,2014-09-26,微风,小于3级,星期五
成都,26,17,多云,2014-09-25,微风,小于3级,星期四
成都,25,18,雨,2014-09-24,微风,小于3级,星期三
成都,24,19,雨,2014-09-23,微风,小于3级,星期二
成都,25,20,雨,2014-09-22,微风,小于3级,星期一
成都,27,20,多云,2014-09-21,南风,小于3级,星期天
成都,28,19,多云,2014-09-20,南风,小于3级,星期六
成都,28,17,多云,2014-09-19,微风,小于3级,星期五
成都,23,18,雨,2014-09-18,微风,小于3级,星期四
成都,25,19,雨,2014-09-17,微风,小于3级,星期三
成都,24,19,雨,2014-09-16,微风,小于3级,星期二
成都,24,20,雨,2014-09-15,微风,小于3级,星期一
成都,24,20,雨,2014-09-14,微风,小于3级,星期天
成都,27,22,雨,2014-09-13,微风,小于3级,星期六
成都,29,22,雨,2014-09-12,微风,小于3级,星期五
成都,29,22,阴,2014-09-11,南风,小于3级,星期四
成都,28,22,雨,2014-09-10,微风,小于3级,星期三
成都,26,21,雨,2014-09-09,南风,小于3级,星期二
成都,28,22,雨,2014-09-08,南风,小于3级,星期一
成都,28,21,雨,2014-09-07,南风,小于3级,星期天
成都,27,21,雨,2014-09-06,南风,小于3级,星期六
成都,28,18,多云,2014-09-05,南风,小于3级,星期五
成都,28,17,多云,2014-09-04,南风,小于3级,星期四
成都,27,19,多云,2014-09-03,微风,小于3级,星期三
成都,27,21,雨,2014-09-02,微风,小于3级,星期二
成都,26,21,雨,2014-09-01,北风,3-4级,星期一
成都,29,21,雨,2014-08-31,南风,小于3级,星期天
成都,29,22,雨,2014-08-30,南风,小于3级,星期六
成都,28,20,阴,2014-08-29,南风,小于3级,星期五
成都,28,19,多云,2014-08-28,微风,小于3级,星期四
成都,26,19,雨,2014-08-27,微风,小于3级,星期三
成都,24,20,雨,2014-08-26,微风,小于3级,星期二
成都,30,20,多云,2014-08-25,南风,小于3级,星期一
成都,31,20,多云,2014-08-24,南风,小于3级,星期天
成都,26,19,雨,2014-08-23,微风,小于3级,星期六
成都,23,19,雨,2014-08-22,微风,小于3级,星期五
成都,27,22,雨,2014-08-21,南风,3-4级,星期四
成都,31,22,多云,2014-08-20,南风,小于3级,星期三
成都,31,22,多云,2014-08-19,南风,小于3级,星期二
成都,30,22,多云,2014-08-18,南风,小于3级,星期一
成都,26,21,雨,2014-08-17,微风,小于3级,星期天
成都,27,23,雨,2014-08-16,南风,小于3级,星期六
成都,28,22,雨,2014-08-15,南风,小于3级,星期五
成都,31,20,多云,2014-08-14,南风,小于3级,星期四
成都,31,20,多云,2014-08-13,微风,小于3级,星期三
成都,27,22,雨,2014-08-12,微风,小于3级,星期二
成都,27,22,雨,2014-08-11,微风,小于3级,星期一
成都,27,22,雨,2014-08-10,微风,小于3级,星期天
成都,26,22,雨,2014-08-09,北风,3-4级,星期六
成都,29,23,雨,2014-08-08,南风,小于3级,星期五
成都,30,23,雨,2014-08-07,北风,3-4级~小于3级,星期四
成都,33,23,雨,2014-08-06,南风,小于3级,星期三
成都,32,23,雨,2014-08-05,南风,小于3级,星期二
成都,33,24,雨,2014-08-04,南风,小于3级,星期一
成都,34,24,多云,2014-08-03,南风,小于3级,星期天
成都,32,24,多云,2014-08-02,南风,小于3级,星期六
成都,32,23,雨,2014-08-01,微风,小于3级,星期五
成都,29,23,雨,2014-07-31,微风,小于3级,星期四
成都,29,24,雨,2014-07-30,南风,小于3级,星期三
成都,32,24,雨,2014-07-29,南风,小于3级,星期二
成都,33,24,多云,2014-07-28,南风,小于3级,星期一
成都,34,23,多云,2014-07-27,南风,小于3级,星期天
成都,33,24,多云,2014-07-26,南风,小于3级,星期六
成都,34,22,多云,2014-07-25,南风,小于3级,星期五
成都,34,25,雨,2014-07-24,南风,小于3级,星期四
成都,33,24,雨,2014-07-23,南风,小于3级,星期三
成都,32,24,雨,2014-07-22,南风,小于3级,星期二
成都,29,23,雨,2014-07-21,南风,小于3级,星期一
成都,28,22,雨,2014-07-20,南风,3-4级,星期天
成都,29,22,雨,2014-07-19,南风,小于3级,星期六
成都,30,22,雨,2014-07-18,南风,小于3级,星期五
成都,31,22,多云,2014-07-17,南风,小于3级,星期四
成都,31,21,多云,2014-07-16,南风,小于3级,星期三
成都,31,21,雨,2014-07-15,南风,小于3级,星期二
成都,32,21,多云,2014-07-14,南风,小于3级,星期一
成都,29,21,多云,2014-07-13,南风,小于3级,星期天
成都,28,23,雨,2014-07-12,南风,小于3级,星期六
成都,28,22,雨,2014-07-11,南风,小于3级,星期五
成都,27,21,雨,2014-07-10,西风,微风,星期四
成都,26,21,雨,2014-07-09,东北风,北风3-4级,星期三
成都,28,24,雨,2014-07-08,东北风,微风,星期二
成都,34,29,雨,2014-07-07,西南风,北风小于3级,星期一
成都,28,23,雨,2014-07-06,东风,北风小于3级,星期天
成都,28,24,雨,2014-07-05,北风,南风小于3级,星期六
成都,37,32,多云,2014-07-04,北风,南风小于3级,星期五
成都,36,31,多云,2014-07-03,东北风,南风小于3级,星期四
成都,28,22,雨,2014-07-02,北风,南风小于3级,星期三
成都,29,20,雨,2014-07-01,西南风,南风小于3级,星期二
成都,27,20,雨,2014-06-30,西南风,微风,星期一
成都,31,26,雨,2014-06-29,东南风,北风小于3级,星期天
成都,32,27,雨,2014-06-28,西风,北风小于3级,星期六
成都,31,26,雨,2014-06-27,东北风,北风小于3级,星期五
成都,34,29,雨,2014-06-26,西南风,南风小于3级,星期四
成都,33,28,雨,2014-06-25,东南风,南风小于3级,星期三
成都,31,26,雨,2014-06-24,东南风,北风小于3级,星期二
成都,26,19,雨,2014-06-23,北风,微风,星期一
成都,31,26,雨,2014-06-22,南风,北风小于3级,星期天
成都,34,29,雨,2014-06-21,东北风,南风小于3级,星期六
成都,34,29,多云,2014-06-20,北风,南风小于3级,星期五
成都,35,30,雨,2014-06-19,西北风,南风小于3级,星期四
成都,30,25,雨,2014-06-18,东北风,北风3-4级,星期三
成都,32,21,多云,2014-06-17,西北风,南风小于3级,星期二
成都,35,30,多云,2014-06-16,西北风,南风小于3级,星期一
成都,35,30,多云,2014-06-15,南风,南风小于3级,星期天
成都,31,26,雨,2014-06-14,南风,南风小于3级,星期六
成都,26,19,雨,2014-06-13,西风,南风小于3级,星期五
成都,28,23,雨,2014-06-12,北风,北风小于3级,星期四
成都,29,24,雨,2014-06-11,东北风,北风小于3级,星期三
成都,29,24,雨,2014-06-10,东南风,北风小于3级,星期二
成都,32,20,雨,2014-06-09,北风,小于3级,星期一
成都,32,20,雨,2014-06-08,北风,小于3级,星期天
成都,31,21,雨,2014-06-07,微风,小于3级,星期六
成都,29,21,雨,2014-06-06,微风,小于3级,星期五
成都,28,22,雨,2014-06-05,微风,小于3级,星期四
成都,27,23,雨,2014-06-04,微风,小于3级,星期三
成都,28,22,雨,2014-06-03,南风,小于3级,星期二
成都,32,24,多云,2014-06-02,南风,小于3级,星期一
成都,32,23,多云,2014-06-01,南风,小于3级,星期天
成都,32,22,雨,2014-05-31,南风,小于3级,星期六
成都,30,20,多云,2014-05-30,南风,小于3级,星期五
成都,31,20,多云,2014-05-29,南风,小于3级,星期四
成都,30,19,多云,2014-05-28,南风,小于3级,星期三
成都,30,18,多云,2014-05-27,南风,小于3级,星期二
成都,30,19,晴,2014-05-26,微风,小于3级,星期一
成都,25,20,雨,2014-05-25,微风,小于3级,星期天
成都,27,19,雨,2014-05-24,微风,小于3级,星期六
成都,26,19,雨,2014-05-23,南风,小于3级,星期五
成都,27,18,多云,2014-05-22,南风,小于3级,星期四
成都,28,18,雨,2014-05-21,南风,小于3级,星期三
成都,29,18,多云,2014-05-20,南风,小于3级,星期二
成都,28,19,雨,2014-05-19,南风,小于3级,星期一
成都,28,18,多云,2014-05-18,南风,小于3级,星期天
成都,27,16,多云,2014-05-17,南风,小于3级,星期六
成都,24,15,雨,2014-05-16,微风,小于3级,星期五
成都,23,16,雨,2014-05-15,微风,小于3级,星期四
成都,25,18,雨,2014-05-14,南风,小于3级,星期三
成都,27,17,多云,2014-05-13,南风,小于3级,星期二
成都,27,18,多云,2014-05-12,南风,小于3级,星期一
成都,27,15,多云,2014-05-11,南风,小于3级,星期天
成都,24,16,雨,2014-05-10,微风,小于3级,星期六
成都,25,16,雨,2014-05-09,南风,小于3级,星期五
成都,24,15,雨,2014-05-08,南风,小于3级,星期四
成都,28,14,多云,2014-05-07,南风,小于3级,星期三
成都,27,15,多云,2014-05-06,南风,小于3级,星期二
成都,26,14,多云,2014-05-05,南风,小于3级,星期一
成都,25,14,雨,2014-05-04,微风,小于3级,星期天
成都,22,15,雨,2014-05-03,南风,小于3级,星期六
成都,22,15,雨,2014-05-02,北风,3-4级~小于3级,星期五
成都,25,14,多云,2014-05-01,南风,小于3级,星期四
成都,27,13,多云,2014-04-30,南风,小于3级,星期三
成都,25,15,雨,2014-04-29,南风,小于3级,星期二
成都,25,14,多云,2014-04-28,南风,小于3级,星期一
成都,26,13,多云,2014-04-27,南风,小于3级,星期天
成都,24,13,雨,2014-04-26,微风,小于3级,星期六
成都,21,13,雨,2014-04-25,微风,小于3级,星期五
成都,25,15,雨,2014-04-24,南风,小于3级,星期四
成都,26,15,多云,2014-04-23,南风,小于3级,星期三
成都,22,12,雨,2014-04-22,南风,小于3级,星期二
成都,20,15,雨,2014-04-21,微风,小于3级,星期一
成都,24,17,多云,2014-04-20,微风,小于3级,星期天
成都,26,17,雨,2014-04-19,微风,小于3级,星期六
成都,27,18,雨,2014-04-18,南风,小于3级,星期五
成都,26,18,多云,2014-04-17,微风,小于3级,星期四
成都,27,17,雨,2014-04-16,南风,小于3级,星期三
成都,27,17,多云,2014-04-15,南风,小于3级,星期二
成都,27,18,雨,2014-04-14,南风,小于3级,星期一
成都,26,16,多云,2014-04-13,南风,小于3级,星期天
成都,26,15,多云,2014-04-12,南风,小于3级,星期六
成都,24,17,阴,2014-04-11,南风,小于3级,星期五
成都,24,15,阴,2014-04-10,南风,小于3级,星期四
成都,22,14,雨,2014-04-09,南风,小于3级,星期三
成都,22,14,多云,2014-04-08,南风,小于3级,星期二
成都,22,13,多云,2014-04-07,南风,小于3级,星期一
成都,22,11,雨,2014-04-06,微风,小于3级,星期天
成都,17,12,雨,2014-04-05,微风,小于3级,星期六
成都,21,13,阴,2014-04-04,微风,小于3级,星期五
成都,23,12,多云,2014-04-03,微风,小于3级,星期四
成都,20,10,阴,2014-04-02,微风,小于3级,星期三
成都,19,12,雨,2014-04-01,微风,小于3级,星期二
成都,19,15,雨,2014-03-31,微风,小于3级,星期一
成都,19,13,雨,2014-03-30,微风,小于3级,星期天
成都,22,13,多云,2014-03-29,南风,小于3级,星期六
成都,24,13,多云,2014-03-28,南风,小于3级,星期五
成都,21,11,多云,2014-03-27,南风,小于3级,星期四
成都,23,7,多云,2014-03-26,南风,小于3级,星期三
成都,19,9,多云,2014-03-25,南风,小于3级,星期二
成都,17,8,阴,2014-03-24,微风,小于3级,星期一
成都,14,8,雨,2014-03-23,微风,小于3级,星期天
成都,15,8,雨,2014-03-22,微风,小于3级,星期六
成都,14,7,雨,2014-03-21,微风,小于3级,星期五
成都,19,9,雨,2014-03-20,北风,3-4级,星期四
成都,23,11,多云,2014-03-19,南风,小于3级,星期三
成都,23,10,多云,2014-03-18,南风,小于3级,星期二
成都,21,9,多云,2014-03-17,南风,小于3级,星期一
成都,20,7,多云,2014-03-16,南风,小于3级,星期天
成都,19,8,多云,2014-03-15,南风,小于3级,星期六
成都,18,8,多云,2014-03-14,南风,小于3级,星期五
成都,16,9,阴,2014-03-13,微风,小于3级,星期四
成都,19,8,多云,2014-03-12,南风,小于3级,星期三
成都,16,8,多云,2014-03-11,南风,小于3级,星期二
成都,16,8,多云,2014-03-10,南风,小于3级,星期一
成都,16,7,多云,2014-03-09,南风,小于3级,星期天
成都,13,7,多云,2014-03-08,北风,小于3级,星期六
成都,11,7,雨,2014-03-07,微风,小于3级,星期五
成都,11,8,雨,2014-03-06,微风,小于3级,星期四
成都,15,7,多云,2014-03-05,微风,小于3级,星期三
成都,15,5,多云,2014-03-04,微风,小于3级,星期二
成都,11,7,阴,2014-03-03,北风,小于3级,星期一
成都,12,7,雨,2014-03-02,微风,小于3级,星期天
成都,12,6,雨,2014-03-01,东北风,小于3级,星期六
成都,11,7,雨,2014-02-28,微风,小于3级,星期五
成都,13,7,雨,2014-02-27,北风,小于3级,星期四
成都,13,8,阴,2014-02-26,南风,小于3级,星期三
成都,15,6,多云,2014-02-25,南风,小于3级,星期二
成都,14,8,阴,2014-02-24,微风,小于3级,星期一
成都,13,6,多云,2014-02-23,南风,小于3级,星期天
成都,11,5,阴,2014-02-22,南风,小于3级,星期六
成都,11,5,多云,2014-02-21,南风,小于3级,星期五
成都,11,4,多云,2014-02-20,南风,小于3级,星期四
成都,11,0,多云,2014-02-19,南风,小于3级,星期三
成都,6,2,雨,2014-02-18,北风,小于3级,星期二
成都,7,3,雨,2014-02-17,北风,小于3级,星期一
成都,8,2,阴,2014-02-16,微风,小于3级,星期天
成都,8,1,多云,2014-02-15,微风,小于3级,星期六
成都,8,1,阴,2014-02-14,东北风,小于3级,星期五
成都,6,1,阴,2014-02-13,微风,小于3级,星期四
成都,4,-2,雪,2014-02-12,北风,小于3级,星期三
成都,4,-1,雪,2014-02-11,微风,小于3级,星期二
成都,7,4,雨,2014-02-10,北风,小于3级,星期一
成都,7,4,阴,2014-02-09,微风,小于3级,星期天
成都,7,3,雨,2014-02-08,微风,小于3级,星期六
成都,9,3,多云,2014-02-07,微风,小于3级,星期五
成都,10,6,雨,2014-02-06,微风,小于3级,星期四
成都,13,9,雨,2014-02-05,微风,小于3级,星期三
